product_id,original_id,name,brand,gender,master_category,sub_category,article_type,base_color,season,year,usage,image_url,price,stock,rating,review_count
PROD-42089,42089,ADIDAS Men White Corona Sports Shoes,Adidas,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/5059a8f382c53105f1bdce6780543934_images.jpg,207.04,32,4.4,273
PROD-22950,22950,Fastrack Unisex Black Dial Watch 9915PP13,Fastrack,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/1de1449cc15d68bc4e53fac49a1e0e18_images.jpg,130.5,3,4.4,292
PROD-49461,49461,Vans Men Blue Era Scilla Plaid Shoes,Vans,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Vans-Men-Blue-Casual-Shoes_f9ad04b071e06c34a04e2c0a047d58a1_images.jpg,51.38,33,4.0,286
PROD-8746,8746,Crocs Kids Navy Blue Clogs,Crocs,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/Crocs-Kids-Navy-Blue-Clogs_dd0334757683ef726ca116cc7b8b6012_images.jpg,202.66,6,4.8,57
PROD-9694,9694,Classic Polo Men Vulcan White Polo Tshirts,Classic,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/9b9622c9c440e59a67c876cf07706f3c_images.jpg,22.95,46,4.6,264
PROD-23882,23882,Fila Men Destiny Grey Sports Shoes,Fila,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/498da65eeee9a23f2049449258384d55_images.jpg,74.41,21,4.0,176
PROD-34835,34835,ADIDAS Men Blue Chill Sports Shoes,Adidas,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/c0abfa74fe61af6ba9e5f4936f45e6c7_images.jpg,93.94,0,4.5,126
PROD-15984,15984,Turtle Check Men Yellow Shirt,Turtle,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/1049df82b306da238c324c6c7031b135_images.jpg,68.61,32,4.7,88
PROD-41268,41268,Arrow Men Black Wallet,Arrow,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/7cc4a01bf1667b6954fb9d44bfdda095_images.jpg,18.97,22,4.0,158
PROD-11518,11518,Catwalk Women Gun Metal Grey Heels,Catwalk,Women,Footwear,Shoes,Heels,Grey,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/cea14ca6ae7273963babfa80798aa61c_images.jpg,134.77,18,4.5,303
PROD-14856,14856,United Colors of Benetton Women Solid Beige Wallets,United Colors Of Benetton,Women,Accessories,Wallets,Wallets,Beige,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/22ab917e5ff62a05d1d932daf35cf158_images.jpg,45.52,18,4.6,56
PROD-33648,33648,Lotto Men Ridge Brown Sandals,Lotto,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/42344fe581af7a4c62d2a39ceb57be24_images.jpg,151.21,50,3.9,202
PROD-59297,59297,U.S. Polo Assn. Men White & Navy Blue Shirt,U.s.,Men,Apparel,Topwear,Shirts,White,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Men-White---Navy-Blue-Shirt_233bed1565b9ac72f62fb685a2223f3c_images.jpg,33.31,19,3.7,169
PROD-28032,28032,Jockey ELANCE Men Bikini White Brief 1005,Jockey,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/e5b0ca8a3d69ff5f0d6e2d9303705eb9_images.jpg,45.32,44,4.2,7
PROD-27846,27846,Scullers For Her Charcoal Blazer,Scullers,Women,Apparel,Topwear,Blazers,Charcoal,Summer,2012,Formal,https://assets.myntassets.com/v1/images/style/properties/a2826334fe816ee0e95ce93b8aabc90d_images.jpg,20.21,34,3.8,123
PROD-26994,26994,Jealous 21 Women Black Jeans,Jealous,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Jealous-21-Women-Black-Jeans_6c38590b2ec56b444a760aa56a8ef7e9_images.jpg,39.51,45,3.7,164
PROD-49839,49839,iPanema Women Red Flip Flops,Ipanema,Women,Footwear,Flip Flops,Flip Flops,Red,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/3101e6784596ba83c3fb728bcf5b6187_images.jpg,173.93,42,4.5,255
PROD-31923,31923,Fabindia Women Blue Silk Sling Bag,Fabindia,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/21c45000f209a31a74ed47f9ec9ac87e_images.jpg,65.04,27,4.3,195
PROD-2618,2618,Carlton London Women Silver Wedge Sandal,Carlton,Women,Footwear,Shoes,Flats,Silver,Spring,2010,Casual,https://assets.myntassets.com/v1/images/style/properties/1133e704c0d02e19ac7b09685788aa40_images.jpg,166.7,8,4.3,121
PROD-54588,54588,Sushilas Women Printed Green Kurta,Sushilas,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Printed-Green-Kurta_c9347616597dbcbe6eca805e1677c269_images.jpg,60.1,20,4.5,43
PROD-49005,49005,Lucera Women Silver Ring,Lucera,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_dccb8dafadde1c4759acfb940fcb42e9_images.jpg,77.67,15,4.7,251
PROD-8322,8322,Doodle Boy's Route 66 Biker Blue Teen Kidswear,Doodle,Boys,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/117451d5bf32c9ec341a6dfd0c28121a_images.jpg,42.89,6,4.2,107
PROD-13841,13841,ADIDAS Unisex Three Small Dials White Watches,Adidas,Unisex,Accessories,Watches,Watches,White,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/f9f0f53a996cd6df9e48e4e685e25047_images.jpg,276.09,5,4.0,240
PROD-28200,28200,Ray-Ban Men Active Lifestyle Copper Sunglasses,Ray-Ban,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Ray-Ban-Men-Active-Lifestyle-Copper-Sunglassesb7761297ec669a622453f898fce8759f_images.jpg,145.43,3,4.7,150
PROD-12993,12993,ADIDAS Kids Adispeed Black Sports Shoes,Adidas,Unisex,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/6bb0dda205ff23b2b1fda526a3c74374_images.jpg,185.34,29,4.0,86
PROD-7158,7158,Scullers Men  Green Check Shirt,Scullers,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/9b2dc2cfc35d37aee2f4d46532384605_images.jpg,68.76,22,4.3,209
PROD-18495,18495,Puma Men Fashion Cat White Slipper,Puma,Men,Footwear,Sandal,Sandals,White,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/c78acc78b83e4f2e014215d2a302f04b_images.jpg,89.66,25,3.8,268
PROD-8110,8110,Fastrack Men Economy 2 Analg Black Watch,Fastrack,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/112edfec7e1965c0f64ad9eb51cac579_images.jpg,187.47,7,4.7,204
PROD-19547,19547,United Colors of Benetton Men Solid Blue Sweatshirt,United Colors Of Benetton,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/2641289161a53042c64ced38cadb099b_images.jpg,28.08,21,4.0,193
PROD-7964,7964,Puma Men's Large Logo Graphic Black T-shirt,Puma,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/59433decf845a0c856d3879435d95560_images.jpg,20.02,28,4.5,15
PROD-36934,36934,Giorgio Armani Women Idole Perfume,Giorgio,Women,Personal Care,Fragrance,Perfume And Body Mist,Gold,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/b0d3dcd6aaa7274486236fa267ef8cb5_images.jpg,48.76,0,4.2,203
PROD-39140,39140,Aneri Women Black & Maroon Salwar Suit,Aneri,Women,Apparel,Apparel Set,Kurta Sets,Black,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/4d16721ce6d31a02786fa271a40dbc86_images.jpg,45.73,16,4.0,9
PROD-20851,20851,Spice Art Women Ribbon Embroidery Red Clutch,Spice,Women,Accessories,Bags,Clutches,Red,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/ee617574380de80bee9cce9ec585e8be_images.jpg,46.97,14,4.2,31
PROD-41866,41866,Estd. 1977 Men Beige & Green Sandals,Estd.,Men,Footwear,Sandal,Sandals,Beige,Fall,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/7adfef9d7001cdcb9a58822c0c8b615f_images.jpg,178.02,47,4.1,276
PROD-58177,58177,Rocky S Women Brown Handbag,Rocky,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Brown-Handbag_5b44f798c0d6b84b00ae5a6316d931af_images.jpg,132.41,28,4.2,216
PROD-44528,44528,Coolers Men Black Sandals,Coolers,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/5fdccf41dafc022f36adea9a7df6751c_images.jpg,54.56,39,4.7,252
PROD-16392,16392,Levis Men Check Red Shirts,Levis,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/9584fab8cde60a77e797973020e5c91d_images.jpg,23.47,30,4.4,122
PROD-51455,51455,Tonga Women Pink Printed Shrug,Tonga,Women,Apparel,Topwear,Shrug,Pink,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/28d91b2c102e5742714c7f706a73eeb4_images.jpg,68.93,44,4.3,87
PROD-50587,50587,Chromozome Men Grey Briefs,Chromozome,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/9bd108a473fd6a01005be56f7f0a3807_images.jpg,23.37,28,4.5,138
PROD-17240,17240,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,U.s.,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/7648ed40d904bf77502b84894f9cb980_images.jpg,59.12,31,3.8,240
PROD-47530,47530,Portia Women Copper-Toned & Brown Sandals,Portia,Women,Footwear,Shoes,Flats,Copper,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/daadf44edb9420bbd0d335702cf6e095_images.jpg,216.7,30,4.1,221
PROD-6617,6617,Spykar Men Black and white Check Shirt,Spykar,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/5c0c7cee1d5905a18f6a8d4821ae21aa_images.jpg,25.7,37,4.4,183
PROD-12732,12732,Nike Unisex Swoosh Black Backpack,Nike,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/6c411e5ff01a791860ac0807b719cf28_images.jpg,131.82,14,4.7,146
PROD-3365,3365,Myntra Men's Brain Black T-shirt,Myntra,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/477a546e340e50d1c7d4fb252a146692_images.jpg,61.23,22,4.7,145
PROD-42042,42042,Nike Men Air Relentless 2 MSL White Sports Shoes,Nike,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/16a858c7c58d665ba030df2f9f326086_images.jpg,59.37,21,4.5,176
PROD-23849,23849,ADIDAS Men Black Anzo Breeze Casual Shoes,Adidas,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/aca469db7fbac91473fc2a810461889d_images.jpg,191.16,21,3.9,54
PROD-43190,43190,Fastrack Women White Dial Watch,Fastrack,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/1c5acff37ece119c5adfe594c2b4bdcd_images.jpg,145.98,42,4.4,52
PROD-48578,48578,Revv Men Steel Bracelet,Revv,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/551485ddc5fa42d1734898e3b32e72c0_images.jpg,44.42,26,4.3,50
PROD-30462,30462,Lovable Women All Day Long Black Bra,Lovable,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,https://assets.myntassets.com/v1/images/style/properties/cef99b09020adbc2a0d7e5f9889ce9c4_images.jpg,21.19,35,3.9,268
PROD-18208,18208,Manchester United Men Solid White Cap,Manchester,Men,Accessories,Headwear,Caps,White,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg,17.81,32,4.4,69
PROD-54127,54127,Rocia Women Black Heels,Rocia,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/50c7dd932d347768b05766e5dd231355_images.jpg,175.04,14,4.1,111
PROD-10065,10065,Puma Men ducati logo tee Yellow Tshirts,Puma,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/ef754e63472dece06abfa6d6c1266d91_images.jpg,32.67,23,4.0,87
PROD-24250,24250,Numero Uno Men White Casual Shoes,Numero,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/ff82e800185f09437bdd38606dbd4ec6_images.jpg,100.19,15,4.7,137
PROD-32335,32335,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,Q&q,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Silver-Dial-Watch_9bc915bdcff17ce2aa1168cf3a27654e_images.jpg,340.09,44,4.1,64
PROD-25382,25382,Levis Men White Innerwear Vest,Levis,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Levis-Men-White-Innerwear-Vest_ead823677896c7f737a55a7750d809c7_images.jpg,46.54,39,3.8,183
PROD-56670,56670,Maxima Men Black Dial Watch,Maxima,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Maxima-Men-Black-Dial-Watch_c427a05e5f1d545b2b03ad86b4960427_images.jpg,218.6,38,4.5,81
PROD-5092,5092,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,Wrangler,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/f9622342fedb746c6515647f128b94a6_images.jpg,49.13,8,4.3,295
PROD-10859,10859,Wrangler Men Furious Rides Navy Blue T-Shirts,Wrangler,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/cc57b520818a0ada689545d2bdd025d9_images.jpg,37.85,42,4.6,247
PROD-59638,59638,FNF Green Wedding Collection Sari,Fnf,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/FNF-Green-Collection-for-Wedding-Sari_7e6a7f6bba933b0923861ac3b65c9f5e_images.jpg,64.07,29,4.5,226
PROD-15517,15517,Rockport Men LLandro Red Casual Shoes,Rockport,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/0ea0e6130d5d4c093e0e516f9b43ced6_images.jpg,154.43,26,4.3,47
PROD-4140,4140,Skechers Women Green Shoe,Skechers,Women,Footwear,Shoes,Casual Shoes,Green,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/7de650b81e8fd8be54794b6f466f3b8e_images.jpg,143.82,10,3.9,102
PROD-36795,36795,Maxima Men Ssteele Silver Dial Watch,Maxima,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/1223bc5aa8de555c058dbafa61b4c6cf_images.jpg,320.35,44,4.3,149
PROD-40527,40527,Titan Men Gold Dial Watch,Titan,Men,Accessories,Watches,Watches,Gold,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/946643c653dae988057d427e72b4d5f6_images.jpg,320.62,13,3.9,40
PROD-10257,10257,John Miller Men Solid Type Black Trousers,John,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,https://assets.myntassets.com/v1/images/style/properties/bbddb8510d402639e0a038bde5ec08bb_images.jpg,40.66,20,4.1,66
PROD-24062,24062,Locomotive Men Navy Blue Printed T-shirt,Locomotive,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/b24d6360e5f726e86b7db28e2225894b_images.jpg,47.35,7,4.2,203
PROD-45869,45869,Maxima Men Brown Dial Watch,Maxima,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/f0a2359518806948aa76a37b1c9fe2a9_images.jpg,321.85,31,4.0,132
PROD-11385,11385,United Colors Of Benetton Women Light Winter Black Sweatshirts,United Colors Of Benetton,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/c843af98fead5393ecf56934e07ca496_images.jpg,28.17,0,4.2,212
PROD-53130,53130,Catwalk Women Brown Sandals,Catwalk,Women,Footwear,Shoes,Flats,Brown,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Brown-Sandals_c094f60d90c695681a6b79cf241777fc_images.jpg,148.5,31,4.1,148
PROD-44187,44187,Nike Fragrances Women 5th Element Perfume 150 ml,Nike,Women,Personal Care,Fragrance,Perfume And Body Mist,White,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/3db0d3544350b8d72f968ede0af3b0d3_images.jpg,31.44,8,4.0,90
PROD-21510,21510,Kiara Women Graphiti White Handbag,Kiara,Women,Accessories,Bags,Handbags,White,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/97f41f38d2fa5f88fa5322daf7f093f6_images.jpg,167.48,36,4.5,111
PROD-51667,51667,Louis Philippe Men Grey Sunglasses,Louis Philippe,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Louis-Philippe-Men-Grey-Sunglasses_1446c537f905743abebac42f5a02f776_images.jpg,123.17,40,3.9,209
PROD-22395,22395,Mark Taylor Men Striped Blue Shirt,Mark,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/e01152d30659f4099b46cb0c1fcb918b_images.jpg,45.62,15,3.8,178
PROD-35322,35322,Fabindia Women Anusuya Silver Earrings,Fabindia,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,https://assets.myntassets.com/v1/images/style/properties/f21ff0021d5d5095ed087314e548ea24_images.jpg,125.96,45,4.1,39
PROD-6425,6425,Lotto Unisex Canvas Black Check Shoe,Lotto,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/ef0e264ebd347265da9fcf1bdff4b2f5_images.jpg,126.3,15,4.4,72
PROD-18806,18806,Peter England Men Casual Tan Belt,Peter England,Men,Accessories,Belts,Belts,Tan,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/f8a2854d9f97f9fde7b768dd3648198d_images.jpg,17.39,44,4.0,68
PROD-23247,23247,Arrow Men Formal Black Shoe,Arrow,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,https://assets.myntassets.com/v1/images/style/properties/0201105e4604bc784525d9cf0e972c40_images.jpg,111.07,23,4.2,233
PROD-17072,17072,Lino Perros Women Weaved  Grey Belt,Lino,Women,Accessories,Belts,Belts,Grey,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/3f475c2e490c2e2c653f10aa5a4a4506_images.jpg,26.39,46,4.9,40
PROD-31782,31782,Lee Women Paula Blue Top,Lee,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/5b427e7381af213df2d54a17cd193aea_images.jpg,37.04,0,4.5,243
PROD-42270,42270,Vans Unisex Black & Grey Classic Shoes,Vans,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/ea497c53bbc69cb510e3f7b2fe4a7abb_images.jpg,147.75,33,3.9,133
PROD-12500,12500,United Colors of Benetton Men Short Black Shirts,United Colors Of Benetton,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/47e0bf9f4a04bd6f5901c0f4fc65e54d_images.jpg,39.31,0,4.7,191
PROD-26735,26735,Reebok Men Pack of 2 Pirates of the Caribbean Deos,Reebok,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/4f56561974db43db763f18a06caedbd0_images.jpg,69.56,26,4.2,229
PROD-30650,30650,Nike Men Printed Black T-shirt,Nike,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/75c8932f3b5a274c73e3c94f95540d7b_images.jpg,28.01,7,4.5,192
PROD-56026,56026,Colorbar Soft Touch Mousse Lipstick 025,Colorbar,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/ColorBar-Soft-Touch-Mousse-Lipstick-025_9acb45fa8b3bc6021e8ef261642e9de1_images.jpg,28.43,34,4.6,237
PROD-21948,21948,Murcia Women Casual Brown Handbag,Murcia,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/bf2a4f36c9cc6b2fb51c5e7bad341681_images.jpg,154.55,48,4.7,293
